OG0000011	BalsamFir102095, BalsamFir103641, BalsamFir63005, BalsamFir63535, BalsamFir64103, BalsamFir64872, BalsamFir64957, BalsamFir65840, BalsamFir69073, BalsamFir69087, BalsamFir69747, BalsamFir72395, BalsamFir75615, BalsamFir78757, BalsamFir82236, BalsamFir86140, BalsamFir87389, BalsamFir87767, BalsamFir92477, BalsamFir95809	CF151_TRINITY_DN108002_c0_g2_i1, CF151_TRINITY_DN108002_c0_g2_i2, CF151_TRINITY_DN108002_c0_g2_i3, CF152_TRINITY_DN117147_c0_g1_i2, CF157_TRINITY_DN107938_c0_g1_i1, CF160_TRINITY_DN95930_c0_g1_i2, CF160_TRINITY_DN95930_c0_g1_i3, CF165_TRINITY_DN124035_c1_g2_i1, CF165_TRINITY_DN124035_c1_g2_i2, CF178_TRINITY_DN70320_c0_g1_i1, CF190_TRINITY_DN119818_c1_g2_i15	FraserFir120871, FraserFir123333, FraserFir126443, FraserFir131783, FraserFir140151, FraserFir145195, FraserFir151883, FraserFir173225, FraserFir177898
OG0000012	BalsamFir13287, BalsamFir19656, BalsamFir39231, BalsamFir7617	CF147_TRINITY_DN146996_c4_g1_i1, CF147_TRINITY_DN146996_c4_g1_i3, CF147_TRINITY_DN146996_c4_g1_i5, CF151_TRINITY_DN110645_c3_g1_i4, CF151_TRINITY_DN110645_c3_g1_i6, CF152_TRINITY_DN120543_c0_g1_i14, CF152_TRINITY_DN120543_c0_g1_i15, CF160_TRINITY_DN97968_c3_g2_i5, CF160_TRINITY_DN97968_c3_g2_i8, CF161_TRINITY_DN93187_c1_g1_i3, CF168_TRINITY_DN121317_c2_g4_i1, CF168_TRINITY_DN121317_c2_g4_i3, CF168_TRINITY_DN121317_c2_g4_i4, CF168_TRINITY_DN121317_c2_g4_i7, CF170_TRINITY_DN127354_c0_g1_i7, CF170_TRINITY_DN127354_c0_g1_i9, CF172_TRINITY_DN129516_c3_g1_i1, CF172_TRINITY_DN129516_c3_g1_i4, CF174_TRINITY_DN184478_c2_g1_i1, CF174_TRINITY_DN184478_c2_g1_i2, CF189_TRINITY_DN103520_c5_g2_i4, CF190_TRINITY_DN120897_c1_g3_i1, CF190_TRINITY_DN120897_c1_g3_i5, CF191_TRINITY_DN109562_c1_g2_i1, CF191_TRINITY_DN109562_c1_g3_i11, CF191_TRINITY_DN109562_c1_g3_i8, CF191_TRINITY_DN109762_c0_g1_i2	FraserFir14567, FraserFir15461, FraserFir17160, FraserFir24116, FraserFir24297, FraserFir28001, FraserFir36791, FraserFir57260
OG0000013	BalsamFir10522, BalsamFir15038, BalsamFir15451, BalsamFir16759, BalsamFir17762, BalsamFir18258, BalsamFir18958, BalsamFir9365	CF151_TRINITY_DN108063_c0_g1_i1, CF151_TRINITY_DN108063_c0_g1_i2, CF151_TRINITY_DN108063_c0_g1_i3, CF151_TRINITY_DN108063_c0_g1_i4, CF151_TRINITY_DN108063_c0_g1_i5, CF151_TRINITY_DN108063_c0_g1_i6, CF152_TRINITY_DN117061_c0_g1_i2, CF152_TRINITY_DN117061_c0_g1_i4, CF152_TRINITY_DN117061_c0_g1_i6, CF152_TRINITY_DN117061_c0_g1_i7, CF156_TRINITY_DN118223_c0_g1_i1, CF156_TRINITY_DN118223_c0_g1_i10, CF156_TRINITY_DN118223_c0_g1_i2, CF156_TRINITY_DN118223_c0_g1_i3, CF157_TRINITY_DN114083_c0_g1_i1, CF157_TRINITY_DN114083_c0_g1_i4, CF161_TRINITY_DN94810_c0_g1_i10, CF190_TRINITY_DN120216_c0_g2_i2, CF190_TRINITY_DN120216_c0_g2_i4, CF190_TRINITY_DN120216_c0_g2_i5, CF190_TRINITY_DN120216_c0_g2_i8	FraserFir23510, FraserFir23555, FraserFir30843, FraserFir31968, FraserFir32105, FraserFir33283, FraserFir33339, FraserFir33403, FraserFir33689, FraserFir47309
OG0000014	BalsamFir37801, BalsamFir42038, BalsamFir43590, BalsamFir44247, BalsamFir44864, BalsamFir45273, BalsamFir45651, BalsamFir45705, BalsamFir45736, BalsamFir46127, BalsamFir47053, BalsamFir47544, BalsamFir47570, BalsamFir48275, BalsamFir48307, BalsamFir48340, BalsamFir48551, BalsamFir48831, BalsamFir49277, BalsamFir49916, BalsamFir50288, BalsamFir50702, BalsamFir54525, BalsamFir56510, BalsamFir59209, BalsamFir64446, BalsamFir65798, BalsamFir68467, BalsamFir69217, BalsamFir82776, BalsamFir93492, BalsamFir97483	CF153_TRINITY_DN119010_c0_g1_i1, CF153_TRINITY_DN83611_c0_g1_i1, CF165_TRINITY_DN104424_c0_g1_i1, CF168_TRINITY_DN106333_c0_g1_i1, CF190_TRINITY_DN114157_c0_g1_i1	FraserFir94248, FraserFir94987
OG0000015	BalsamFir96069	CF156_TRINITY_DN119140_c0_g1_i1, CF196_TRINITY_DN121884_c0_g1_i1	FraserFir101792, FraserFir105195, FraserFir105678, FraserFir107044, FraserFir117998, FraserFir121253, FraserFir122772, FraserFir125918, FraserFir126591, FraserFir127840, FraserFir129639, FraserFir131665, FraserFir146128, FraserFir147876, FraserFir150886, FraserFir153558, FraserFir155150, FraserFir158104, FraserFir160192, FraserFir166475, FraserFir174244, FraserFir174709, FraserFir178925, FraserFir181611, FraserFir183144, FraserFir183928, FraserFir193472, FraserFir198735, FraserFir199335, FraserFir199797, FraserFir203998, FraserFir204650, FraserFir205114, FraserFir206298, FraserFir207767, FraserFir36574
OG0000016	BalsamFir17033, BalsamFir18905, BalsamFir20923, BalsamFir22120, BalsamFir30766, BalsamFir37267, BalsamFir41268, BalsamFir7425	CF143_TRINITY_DN128588_c1_g2_i3, CF147_TRINITY_DN145945_c0_g1_i1, CF157_TRINITY_DN115196_c0_g2_i1, CF157_TRINITY_DN115196_c0_g2_i4, CF161_TRINITY_DN94341_c3_g1_i2, CF161_TRINITY_DN94341_c3_g1_i4, CF161_TRINITY_DN94341_c3_g1_i5, CF169_TRINITY_DN74321_c0_g1_i10, CF169_TRINITY_DN74321_c0_g1_i4, CF169_TRINITY_DN74321_c0_g1_i8	FraserFir34963, FraserFir35669, FraserFir36594, FraserFir39565, FraserFir44771, FraserFir5183, FraserFir54775, FraserFir64237, FraserFir65696, FraserFir65818, FraserFir67375, FraserFir70392, FraserFir71654, FraserFir72436, FraserFir76219, FraserFir79569, FraserFir81484, FraserFir83094, FraserFir86523, FraserFir8780
OG0000017	BalsamFir18762, BalsamFir24489, BalsamFir36413, BalsamFir38667, BalsamFir41519, BalsamFir83928	CF151_TRINITY_DN110581_c3_g5_i11, CF153_TRINITY_DN115299_c1_g1_i5, CF160_TRINITY_DN97980_c2_g2_i14, CF161_TRINITY_DN95440_c1_g3_i9, CF172_TRINITY_DN129599_c3_g5_i3, CF172_TRINITY_DN129599_c3_g5_i6, CF174_TRINITY_DN184593_c2_g5_i1, CF189_TRINITY_DN103800_c2_g2_i2, CF189_TRINITY_DN103800_c2_g2_i4, CF190_TRINITY_DN120866_c2_g2_i10, CF190_TRINITY_DN120866_c2_g2_i14, CF191_TRINITY_DN109710_c2_g2_i14, CF191_TRINITY_DN109710_c2_g2_i3, CF191_TRINITY_DN109710_c2_g2_i9	FraserFir102774, FraserFir109587, FraserFir115757, FraserFir119653, FraserFir121502, FraserFir137594, FraserFir167428, FraserFir178588, FraserFir189089, FraserFir22003, FraserFir36884, FraserFir57663, FraserFir71978, FraserFir73105, FraserFir80517, FraserFir90490, FraserFir97800, FraserFir99720
OG0000018	BalsamFir15516, BalsamFir16405, BalsamFir21618, BalsamFir24898, BalsamFir27405, BalsamFir30896, BalsamFir31597, BalsamFir59077	CF147_TRINITY_DN146323_c0_g1_i8, CF147_TRINITY_DN146323_c0_g1_i9, CF156_TRINITY_DN121631_c3_g2_i10, CF156_TRINITY_DN121631_c3_g2_i12, CF156_TRINITY_DN121631_c3_g2_i3, CF156_TRINITY_DN121631_c3_g2_i8, CF156_TRINITY_DN121631_c3_g2_i9, CF157_TRINITY_DN114910_c2_g2_i5, CF168_TRINITY_DN120378_c2_g2_i11, CF168_TRINITY_DN120378_c2_g2_i18, CF168_TRINITY_DN120378_c2_g2_i3, CF168_TRINITY_DN120378_c2_g2_i6, CF169_TRINITY_DN72231_c0_g1_i1, CF173_TRINITY_DN112155_c1_g1_i2, CF174_TRINITY_DN184488_c4_g2_i10, CF174_TRINITY_DN184488_c4_g2_i2, CF174_TRINITY_DN184488_c4_g2_i8, CF189_TRINITY_DN103299_c2_g1_i14, CF189_TRINITY_DN103299_c2_g1_i5, CF189_TRINITY_DN103299_c2_g1_i6, CF189_TRINITY_DN103299_c2_g1_i7, CF190_TRINITY_DN120186_c2_g1_i1	FraserFir32305, FraserFir40138, FraserFir41298, FraserFir55715, FraserFir58226, FraserFir68074, FraserFir80156
OG0000019	BalsamFir89819	CF170_TRINITY_DN112702_c0_g1_i1	FraserFir102730, FraserFir103240, FraserFir104874, FraserFir109012, FraserFir109024, FraserFir110991, FraserFir111805, FraserFir112546, FraserFir123413, FraserFir125754, FraserFir129036, FraserFir135941, FraserFir139094, FraserFir155819, FraserFir161424, FraserFir171361, FraserFir172369, FraserFir196353, FraserFir23029, FraserFir29640, FraserFir38735, FraserFir40403, FraserFir40742, FraserFir44575, FraserFir45096, FraserFir48487, FraserFir48932, FraserFir49783, FraserFir55172, FraserFir55946, FraserFir56842, FraserFir57949, FraserFir90595, FraserFir97249, FraserFir99625
OG0000020	BalsamFir40446, BalsamFir58345, BalsamFir96083	CF143_TRINITY_DN131524_c1_g1_i2, CF143_TRINITY_DN131524_c1_g1_i6, CF143_TRINITY_DN131524_c1_g1_i7, CF151_TRINITY_DN109031_c0_g2_i1, CF151_TRINITY_DN109031_c0_g9_i2, CF151_TRINITY_DN109031_c0_g9_i4, CF152_TRINITY_DN120568_c0_g1_i4, CF152_TRINITY_DN120568_c0_g1_i8, CF153_TRINITY_DN115748_c2_g3_i4, CF156_TRINITY_DN122314_c1_g2_i2, CF156_TRINITY_DN122314_c1_g2_i3, CF168_TRINITY_DN119346_c0_g1_i1, CF168_TRINITY_DN119346_c0_g1_i2, CF168_TRINITY_DN119346_c0_g1_i3, CF169_TRINITY_DN73849_c0_g2_i2, CF169_TRINITY_DN73849_c0_g2_i3, CF169_TRINITY_DN73849_c0_g2_i9, CF172_TRINITY_DN128790_c0_g1_i1, CF172_TRINITY_DN128790_c0_g1_i3, CF172_TRINITY_DN128790_c0_g1_i5, CF173_TRINITY_DN112832_c0_g1_i1, CF173_TRINITY_DN112832_c0_g1_i2, CF173_TRINITY_DN112832_c0_g1_i8, CF174_TRINITY_DN184158_c1_g1_i8, CF191_TRINITY_DN109275_c0_g4_i4, CF196_TRINITY_DN129072_c1_g1_i3, CF196_TRINITY_DN129072_c1_g1_i6, CF196_TRINITY_DN64149_c0_g1_i1	FraserFir109596, FraserFir114273, FraserFir56515, FraserFir84823, FraserFir90959
